Year;Time;DirectInclined;DiffuseInclined;Reflected;GlobalInclined;DirectHoriz;DiffusHoriz;GlobalHoriz;Clear-Sky;TopofAtmosphere
2005-01-03;12:15;7.5476;35.2541;0.4149;43.2166;4.2446;36.0007;40.2453;108.0565;153.9622;2
2005-01-03;12:30;6.0358;32.3054;0.3767;38.7178;3.3885;33.1439;36.5324;107.3994;152.9160;2
2005-01-03;12:45;3.1134;23.9644;0.2741;27.3519;1.7409;24.8395;26.5804;105.8467;150.8280;2
2005-01-03;13:00;3.4176;24.9672;0.2860;28.6709;1.8992;25.8432;27.7423;103.4127;147.7072;2
2005-01-03;13:15;4.0095;26.4981;0.3048;30.8124;2.2097;27.3546;29.5643;100.1969;143.5670;2
2005-01-03;13:30;4.5706;26.9253;0.3113;31.8073;2.4902;27.7067;30.1969;96.1711;138.4251;2
2005-01-03;13:45;18.8756;36.9390;0.4736;56.2882;10.1327;35.7974;45.9301;91.3221;132.3034;2
2005-01-03;14:00;33.0976;38.3697;0.5406;72.0080;17.4697;34.9646;52.4343;85.6966;125.2283;2
2005-01-03;14:15;50.8235;36.5475;0.5866;87.9577;26.2523;30.6441;56.8964;79.3285;117.2299;2
2005-01-03;14:30;66.9799;32.5051;0.6049;100.0900;33.6480;25.0253;58.6733;72.2624;108.3427;2
2005-01-03;14:45;66.9075;29.0844;0.5598;96.5517;32.5546;21.7452;54.2997;64.5583;98.6046;2
2005-01-03;15:00;20.7477;25.9810;0.3444;47.0731;9.6757;23.7326;33.4083;56.3017;88.0572;2
2005-01-03;15:15;18.2078;22.9103;0.2967;41.4148;7.9814;20.7964;28.7778;47.5680;76.7459;2
2005-01-03;15:30;13.0180;18.7415;0.2326;31.9922;5.2893;17.2744;22.5638;38.4574;64.7190;5
2005-01-03;15:45;7.7832;14.2251;0.1680;22.1763;2.8373;13.4587;16.2960;29.1163;52.0280;5
2005-01-03;16:00;3.6190;9.5661;0.1080;13.2930;1.1233;9.3499;10.4732;19.7802;38.7273;5
2005-01-03;16:15;1.4771;5.1129;0.0568;6.6468;0.3433;5.1621;5.5054;10.8497;24.8738;5
2005-01-03;16:30;0.3949;1.6558;0.0185;2.0692;0.0614;1.7308;1.7922;3.4270;10.5268;5
2005-01-03;16:45;0.0000;0.0383;0.0004;0.0388;0.0000;0.0415;0.0415;0.0607;0.3465;5
2005-01-03;17:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;17:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;17:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;17:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;18:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-03;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;06:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;06:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;06:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;07:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;07:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;07:30;0.0000;0.0656;0.0008;0.0664;0.0042;0.0714;0.0757;0.0766;0.4524;5
2005-01-04;07:45;1.0233;2.5435;0.0288;3.5957;0.1566;2.6380;2.7946;4.0386;10.9908;5
2005-01-04;08:00;3.7136;7.7572;0.0888;11.5596;0.9054;7.7043;8.6098;12.2199;25.3485;5
2005-01-04;08:15;15.0322;14.0342;0.1680;29.2344;4.7173;11.5772;16.2945;21.7869;39.2124;5
2005-01-04;08:30;31.2560;18.4995;0.2592;50.0148;11.4672;13.6737;25.1409;31.7727;52.5231;5
2005-01-04;08:45;48.2678;21.2365;0.3570;69.8613;19.7109;14.9103;34.6212;41.7261;65.2236;5
2005-01-04;09:00;65.0944;22.9133;0.4571;88.4649;28.6987;15.6385;44.3371;51.4144;77.2596;2
2005-01-04;09:15;82.4402;23.6453;0.5598;106.6453;38.4863;15.8058;54.2921;60.6966;88.5794;2
2005-01-04;09:30;102.2710;23.0535;0.6691;125.9936;49.8692;15.0248;64.8940;69.4710;99.1346;2
2005-01-04;09:45;115.8637;23.2781;0.7586;139.9004;58.4603;15.1199;73.5802;77.6563;108.8800;2
2005-01-04;10:00;129.5272;23.0129;0.8461;153.3862;67.1532;14.9058;82.0590;85.1841;117.7740;2
2005-01-04;10:15;139.2121;23.4557;0.9179;163.5856;73.7524;15.2767;89.0290;91.9877;125.7783;2
2005-01-04;10:30;147.5821;23.8847;0.9815;172.4483;79.5582;15.6377;95.1958;98.0267;132.8587;2
2005-01-04;10:45;155.2582;24.1172;1.0382;180.4137;84.8568;15.8425;100.6993;103.2746;138.9850;2
2005-01-04;11:00;159.8367;24.8872;1.0802;185.8041;88.3101;16.4589;104.7690;107.6875;144.1308;2
2005-01-04;11:15;166.7619;24.4869;1.1245;192.3733;92.8996;16.1698;109.0694;111.2372;148.2741;2
2005-01-04;11:30;170.5535;24.6317;1.1535;196.3387;95.5782;16.2960;111.8742;113.9031;151.3972;2
2005-01-04;11:45;168.5930;26.1624;1.1582;195.9135;94.8461;17.4838;112.3299;115.6702;153.4868;2
2005-01-04;12:00;168.3658;26.6864;1.1630;196.2151;94.8994;17.8957;112.7950;116.5287;154.5338;2
2005-01-04;12:15;169.1871;26.4278;1.1656;196.7805;95.3622;17.6937;113.0559;116.4744;154.5338;2
2005-01-04;12:30;169.4899;25.8791;1.1611;196.5300;95.3511;17.2633;112.6145;115.5082;153.4868;2
2005-01-04;12:45;165.8288;26.1294;1.1381;193.0963;92.9320;17.4515;110.3835;113.6362;151.3972;2
2005-01-04;13:00;157.9414;27.2327;1.0960;186.2700;87.9858;18.3154;106.3012;110.8702;148.2741;2
2005-01-04;13:15;152.9905;26.9810;1.0582;181.0298;84.5283;18.1102;102.6385;107.2336;144.1308;2
2005-01-04;13:30;142.8944;27.8092;0.9990;171.7026;78.1006;18.7909;96.8915;102.7432;138.9850;2
2005-01-04;13:45;136.0838;27.2460;0.9455;164.2752;73.3587;18.3423;91.7010;97.4238;132.8587;2
2005-01-04;14:00;126.9584;26.9194;0.8802;154.7580;67.2645;18.1036;85.3681;91.3103;125.7783;2
2005-01-04;14:15;115.2910;26.8405;0.8030;142.9346;59.7750;18.1100;77.8850;84.4446;117.7740;2
2005-01-04;14:30;100.2317;27.0886;0.7123;128.0325;50.5779;18.5063;69.0841;76.8773;108.8800;2
2005-01-04;14:45;83.0844;27.1001;0.6129;110.7974;40.5213;18.9213;59.4425;68.6683;99.1346;2
2005-01-04;15:00;67.6370;26.0864;0.5168;94.2402;31.5694;18.5586;50.1280;59.8886;88.5794;2
2005-01-04;15:15;53.8324;24.1562;0.4248;78.4134;23.7365;17.4691;41.2056;50.6236;77.2596;2
2005-01-04;15:30;38.5412;21.5951;0.3290;60.4654;15.7400;16.1707;31.9107;40.9804;65.2236;5
2005-01-04;15:45;24.1335;17.9999;0.2377;42.3712;8.8575;14.1997;23.0572;31.1084;52.5231;5
2005-01-04;16:00;11.5574;13.2128;0.1538;24.9240;3.6298;11.2859;14.9157;21.2506;39.2124;5
2005-01-04;16:15;2.9317;7.1958;0.0794;10.2069;0.7097;6.9888;7.6985;11.8667;25.3485;5
2005-01-04;16:30;0.6315;2.3761;0.0263;3.0339;0.0987;2.4564;2.5551;3.9245;10.9908;5
2005-01-04;16:45;0.0000;0.0701;0.0008;0.0709;0.0000;0.0759;0.0759;0.0866;0.4524;5
2005-01-04;17:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;17:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;17:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;17:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;18:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-04;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;06:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;06:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;06:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;07:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;07:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;07:30;0.0000;0.0891;0.0011;0.0901;0.0058;0.0970;0.1028;0.1042;0.5813;5
2005-01-05;07:45;0.9884;2.5596;0.0290;3.5770;0.1577;2.6576;2.8153;4.0562;11.4882;5
2005-01-05;08:00;3.5014;7.6723;0.0878;11.2615;0.8661;7.6482;8.5143;12.0674;25.8573;5
2005-01-05;08:15;14.0065;13.8890;0.1661;28.0616;4.4425;11.6643;16.1068;21.5312;39.7321;5
2005-01-05;08:30;29.6497;18.5160;0.2569;48.4227;10.9643;13.9536;24.9178;31.4803;53.0533;5
2005-01-05;08:45;46.4288;21.4538;0.3546;68.2371;19.0783;15.3137;34.3920;41.4480;65.7639;5
2005-01-05;09:00;63.7609;23.1986;0.4564;87.4159;28.2609;16.0079;44.2688;51.1864;77.8093;2
2005-01-05;09:15;83.4197;23.5980;0.5657;107.5834;39.1098;15.7574;54.8672;60.5428;89.1381;2
2005-01-05;09:30;97.7911;24.2508;0.6597;122.7016;47.8661;16.1136;63.9797;69.4082;99.7017;2
2005-01-05;09:45;111.5992;24.5276;0.7496;136.8764;56.5082;16.1964;72.7045;77.6960;109.4548;5
2005-01-05;10:00;124.1903;24.6527;0.8336;149.6766;64.5959;16.2564;80.8524;85.3331;118.3557;2
2005-01-05;10:15;137.5947;24.0856;0.9167;162.5971;73.1155;15.7954;88.9108;92.2291;126.3664;2
2005-01-05;10:30;143.2155;25.3520;0.9716;169.5391;77.4207;16.8156;94.2363;98.3512;133.4524;2
2005-01-05;10:45;150.7586;25.6557;1.0278;177.4421;82.6200;17.0670;99.6870;103.6693;139.5835;2
2005-01-05;11:00;154.6493;26.6466;1.0674;182.3633;85.6641;17.8637;103.5279;108.1492;144.7334;2
2005-01-05;11:15;157.2884;27.5977;1.0977;185.9839;87.8414;18.6293;106.4707;111.7629;148.8800;2
2005-01-05;11:30;162.2083;27.4223;1.1302;190.7608;91.1258;18.4923;109.6181;114.4891;152.0056;2
2005-01-05;11:45;167.2219;26.7630;1.1576;195.1425;94.3027;17.9745;112.2772;116.3117;154.0968;2
2005-01-05;12:00;167.2326;27.2104;1.1632;195.6062;94.4867;18.3297;112.8164;117.2203;155.1446;2
2005-01-05;12:15;164.4933;28.0594;1.1542;193.7069;92.9392;19.0045;111.9438;117.2098;155.1446;2
2005-01-05;12:30;161.1191;28.6448;1.1376;190.9016;90.8612;19.4752;110.3364;116.2805;154.0968;2
2005-01-05;12:45;158.7291;28.4830;1.1188;188.3310;89.1704;19.3447;108.5151;114.4376;152.0056;2
2005-01-05;13:00;156.5422;27.8228;1.0953;185.4603;87.4249;18.8109;106.2357;111.6907;148.8800;2
2005-01-05;13:15;149.2969;28.2388;1.0502;178.5859;82.7020;19.1549;101.8568;108.0357;144.7334;2
2005-01-05;13:30;142.7490;28.0133;1.0023;171.7646;78.2302;18.9806;97.2108;103.5080;139.5835;2
2005-01-05;13:45;134.9502;27.7166;0.9456;163.6124;72.9562;18.7597;91.7159;98.1437;133.4524;2
2005-01-05;14:00;122.2300;28.3221;0.8691;151.4213;64.9542;19.3409;84.2951;91.9777;126.3664;2
2005-01-05;14:15;111.7697;27.8647;0.7958;140.4301;58.1345;19.0483;77.1828;85.0524;118.3557;2
2005-01-05;14:30;98.7585;27.5602;0.7112;127.0299;50.0086;18.9737;68.9823;77.4184;109.4548;2
2005-01-05;14:45;82.0543;27.4273;0.6130;110.0947;40.1735;19.2807;59.4542;69.1366;99.7017;2
2005-01-05;15:00;66.1778;26.4078;0.5155;93.1012;31.0268;18.9729;49.9997;60.2793;89.1381;2
2005-01-05;15:15;51.8403;24.4353;0.4218;76.6973;22.9772;17.9300;40.9071;50.9345;77.8093;2
2005-01-05;15:30;36.9511;21.7091;0.3267;58.9869;15.1857;16.5024;31.6881;41.2139;65.7639;5
2005-01-05;15:45;22.9719;17.9793;0.2361;41.1872;8.4959;14.3993;22.8952;31.2746;53.0533;5
2005-01-05;16:00;10.8616;13.0948;0.1525;24.1090;3.4474;11.3409;14.7883;21.3705;39.7321;5
2005-01-05;16:15;2.8336;7.1705;0.0792;10.0833;0.6962;6.9852;7.6814;11.9754;25.8573;5
2005-01-05;16:30;0.6205;2.4383;0.0271;3.0858;0.0999;2.5238;2.6237;4.0516;11.4882;5
2005-01-05;16:45;0.0000;0.0902;0.0010;0.0912;0.0000;0.0976;0.0976;0.1128;0.5813;5
2005-01-05;17:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;17:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;17:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;17:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;18:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-05;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
